ID	User	FollowersCount	Tweet	CreatedAt	RetweetCount	Truncated	Language	PossiblySensitive	IsLocationAvailable	Retweeted	ScreenNameResponse	UserIDResponse	FriendsCount	ListedCount	UserFavouritesCount	StatusesCount	UserLocation	UserCreatedAt	UserActiveDays	FavoriteCount	EntitiesUrls	EntitiesUrlsCount	EntitiesHashtags	EntitiesHashtagsCount	EntitiesMentions	EntitiesMentionsCount	EntitiesMentionIds	InReplyToScreenName	Source	UserProfileImage	NumCharacters	NumWords	RetweetedUser	RetweetedUserScreenNameResponse	RetweetedUserFollowersCount	RetweetedUserListedCount	RetweetedUserStatusesCount	RetweetedUserLocation	RetweetedUserCreatedAt	Indegree	Label
501304367342174208	Mel	1462	#michaelcantknow WHat is this I just woke up😳	18-8-2014 09:47:29	0	False	en	False	False	False	LukesConverse	1710951991	1554	6	4836	18867	access to cake+Mikey/4	29-8-2013 20:30:56	353	0	Null	0	michaelcantknow	1	Null	0	Null	Null	<a href="http://twitter.com/#!/download/ipad" rel="nofollow">Twitter for iPad</a>	Null	46	8	Null	Null	Null	Null	Null	Null	Null	not_related_or_irrelevant
501041681165459457	Becca ⚯͛	2393	@Katey5678 have you signed up fro the readathon too? x	17-8-2014 16:23:40	0	False	en	False	False	False	BrunetteBlogg	28145901	1746	163	23264	51037	Stockport, England	1-4-2009 17:11:23	1963	0	Null	0	Null	0	Katey5678	1	1623260226	Katey5678	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Null	54	10	Null	Null	Null	Null	Null	Null	Null	not_related_or_irrelevant
501328426356457473	OG' Juice	380	My bitch roll my weed up.	18-8-2014 11:23:05	0	False	en	False	False	False	Highultravision	2505988742	55	2	4959	16324	King Torino 🤮	19-5-2014 01:13:41	91	0	Null	0	Null	0	Null	0	Null	Null	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	Null	25	6	Null	Null	Null	Null	Null	Null	Null	not_related_or_irrelevant
501097224529788928	fatma without fangs	1528	Should I give up or should I just keep chasing pavements even if it leads nowhere🎶💞	17-8-2014 20:04:22	1	False	en	False	False	False	nxxdlezz	548510661	0	16	12856	70740	land of ooo	8-4-2012 13:32:20	861	1	Null	0	Null	0	Null	0	Null	Null	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	Null	85	16	Null	Null	Null	Null	Null	Null	Null	not_related_or_irrelevant
501111315608268801	Marco Castellanos	164	I wake up in morning and piss excellence	17-8-2014 21:00:22	0	False	en	False	True	False	TacosMarcos28	744512599	378	1	7139	5839	Null	8-8-2012 05:30:56	739	0	Null	0	Null	0	Null	0	Null	Null	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	Null	40	8	Null	Null	Null	Null	Null	Null	Null	not_related_or_irrelevant
501093622084042753	Social Scranton	3398	RT @jlubinsky: About to get my #Wegmans on up in #Scranton! If there is a greater #supermarket, I have yet to find… http://t.co/nWBw0jfubv	17-8-2014 19:50:04	2	False	en	False	False	True	SocialScranton	1626296532	800	426	9073	47421	Scranton. Pa	27-7-2013 21:13:56	385	0	http://t.co/nWBw0jfubv	1	Wegmans,Scranton,supermarket	3	jlubinsky	1	17391969	Null	<a href="http://www.hootsuite.com" rel="nofollow">Hootsuite</a>	Null	138	23	Jesse Lubinsky	jlubinsky	9783	551	16817	Westchester County, NY	14-11-2008 17:53:09	not_related_or_irrelevant
501164907002216448	John Fraser	1476	RT @neatebuzzthenet: #CFL needs to have a different coloured flag for no-yards. Then they can pick it up when return exceeds the penalty ma…	18-8-2014 00:33:19	1	False	en	False	False	True	FraserPxP	394425126	1442	33	18453	10507	Saskatoon SK	20-10-2011 01:51:46	1032	0	Null	0	CFL	1	neatebuzzthenet	1	3341979681	Null	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	Null	140	24	Nathan Sager	n8sager	5359	233	110238	Hamilton, Ontario	23-10-2008 18:12:56	not_related_or_irrelevant
501265514791198720	.	2367	mark wanna wait for jada to go to sleep to act up 😂	18-8-2014 07:13:06	2	False	en	False	False	False	keshaa_97	603983403	1554	1	24754	120719	Florida, USA	9-6-2012 20:35:12	799	2	Null	0	Null	0	Null	0	Null	Null	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	Null	52	13	Null	Null	Null	Null	Null	Null	Null	not_related_or_irrelevant
501374215506128896	Chester County Chapter-Penn State Alumni Assoc.	81	Time to sign up for our Football Bus Trips to All Big 10 Home Games and Temple.  Go to http://t.co/w3kUn1NbZG and click on bus trips.	18-8-2014 14:25:02	0	False	en	False	False	False	psuchesco	324662424	97	0	15	113	Chester County, PA, USA	27-6-2011 00:58:09	1148	0	http://t.co/w3kUn1NbZG	1	Null	0	Null	0	Null	Null	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Null	133	26	Null	Null	Null	Null	Null	Null	Null	not_related_or_irrelevant
501104242728239104	Crzy	2051	finna clean up then take a nap	17-8-2014 20:32:16	0	False	en	False	False	False	RawUncut_Rookie	363466909	1516	4	1037	53799	Null	28-8-2011 03:58:47	1085	0	Null	0	Null	0	Null	0	Null	Null	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	Null	30	7	Null	Null	Null	Null	Null	Null	Null	not_related_or_irrelevant
